,Producto_ID,NombreProducto,short_name,brand,weight,pieces,short_name_processed,cluster
905,32894,Salmas 48p 864g CUB SAN 32894,Salmas ,SAN,864.0,48.0,salm,22
906,32931,Tubix 4p 33g Cj CU MLA 32931,Tubix ,MLA,33.0,4.0,tubix,22
907,32932,Tubo Galleta Gansito 172g MLA 32932,Tubo Galleta Gansito ,MLA,172.0,,tub gallet gansit,22
908,32933,Lors 10p 98g MLA 32933,Lors ,MLA,98.0,10.0,lors,22
909,32934,Lors 10p 98g MTB MLA 32934,Lors ,MLA,98.0,10.0,lors,22
910,32935,Lors 10p 98g TAB MLA 32935,Lors ,MLA,98.0,10.0,lors,22
911,32936,Plativolos 10p 92g MLA 32936,Plativolos ,MLA,92.0,10.0,plativol,22
912,32937,Plativolos 10p 92g MTB MLA 32937,Plativolos ,MLA,92.0,10.0,plativol,22
913,32938,Plativolos 10p 92g TAB MLA 32938,Plativolos ,MLA,92.0,10.0,plativol,22
914,32939,Principe Choc Bco 10p 110g Prom MLA 32939,Principe Choc Bco ,MLA,110.0,10.0,princip choc bco,22
915,32940,Principe Choc Bco 10p 110g Prom MTB MLA 32940,Principe Choc Bco ,MLA,110.0,10.0,princip choc bco,22
916,32941,Principe Choc Bco 10p 110g Prom TAB MLA 32941,Principe Choc Bco ,MLA,110.0,10.0,princip choc bco,22
917,32942,Tostada Clasica DIF 216g CJM SAN 32942,Tostada Clasica DIF ,SAN,216.0,,tost clasic dif,22
918,32952,Mi Gansito 5p 125g ME MLA 32952,Mi Gansito ,MLA,125.0,5.0,gansit,22
919,32953,Mi Gansito 5p 125g ME MTA MLA 32953,Mi Gansito ,MLA,125.0,5.0,gansit,22
920,32954,Mi Gansito 5p 125g ME TAB MLA 32954,Mi Gansito ,MLA,125.0,5.0,gansit,22
921,32956,Mi Gansito Doble Choc 5p 125g ME MTA MLA 32956,Mi Gansito Doble Choc ,MLA,125.0,5.0,gansit dobl choc,22
922,32958,Mi Chocorol 6p 180g ME MLA 32958,Mi Chocorol ,MLA,180.0,6.0,chocorol,22
923,32959,Mi Chocorol 6p 180g ME MTA MLA 32959,Mi Chocorol ,MLA,180.0,6.0,chocorol,22
924,32960,Mi Chocorol 6p 180g ME TAB MLA 32960,Mi Chocorol ,MLA,180.0,6.0,chocorol,22
925,32961,Mi Pinguino 6p 180g ME MLA 32961,Mi Pinguino ,MLA,180.0,6.0,pinguin,22
926,32962,Mi Pinguino 6p 180g ME MTB MLA 32962,Mi Pinguino ,MLA,180.0,6.0,pinguin,22
927,32963,Mi Pinguino 6p 180g ME TAB MLA 32963,Mi Pinguino ,MLA,180.0,6.0,pinguin,22
928,32965,Mi Submarino Fresa 6p 150g ME MTA MLA 32965,Mi Submarino Fresa ,MLA,150.0,6.0,submarin fres,22
929,32967,Mi Rollo 6p 180g ME MLA 32967,Mi Rollo ,MLA,180.0,6.0,roll,22
930,32974,Mi Gansito 10p 250g Cj MLA 32974,Mi Gansito ,MLA,250.0,10.0,gansit,22
931,32975,Mi Gansito 10p 250g Cj MTA MLA 32975,Mi Gansito ,MLA,250.0,10.0,gansit,22
932,32978,Mi Gansito Doble Cho 10p 250g Cj MTA MLA 32978,Mi Gansito Doble Cho ,MLA,250.0,10.0,gansit dobl cho,22
933,32980,Mi Chocorol 10p 300g Cj MLA 32980,Mi Chocorol ,MLA,300.0,10.0,chocorol,22
934,32981,Mi Chocorol 10p 300g Cj MTA MLA 32981,Mi Chocorol ,MLA,300.0,10.0,chocorol,22
935,32983,Mi Pinguino 10p 300g Cj MLA 32983,Mi Pinguino ,MLA,300.0,10.0,pinguin,22
936,32984,Mi Pinguino 10p 300g Cj MTA MLA 32984,Mi Pinguino ,MLA,300.0,10.0,pinguin,22
937,32997,Agua Ciel Toronja 600ml CC 32997,Agua Ciel Toronja ,CC,,,agu ciel toronj,22
938,32999,Sandwich Integral Cong 112g Prom CU LON 32999,Sandwich Integral Cong ,LON,112.0,,sandwich integral cong,22
939,33004,Principe Crunch 8p 60g Cj CU MLA 33004,Principe Crunch ,MLA,60.0,8.0,princip crunch,22
940,33011,Tostada Maiz Azul 200g CU SAN 33011,Tostada Maiz Azul ,SAN,200.0,,tost maiz azul,22
941,33021,Bombonete SnValentin 3p 55g Prom MLA 33021,Bombonete SnValentin ,MLA,55.0,3.0,bombonet snvalentin,22
942,33030,Sandwich Bco Jamon Cong 90g CU LON 33030,Sandwich Bco Jamon Cong ,LON,90.0,,sandwich bco jamon cong,22
943,33033,Cuernito Jamon y Queso Cong 80g CU LON 33033,Cuernito Jamon y Queso Cong ,LON,80.0,,cuernit jamon ques cong,22
944,33043,Triki Chispas 12 KC 480g MLA 33043,Triki Chispas ,MLA,480.0,,triki chisp,22
945,33047,Mini Doraditas 4p 60g TR 33047,Mini Doraditas ,TR,60.0,4.0,mini doradit,22
946,33048,Mini Doraditas 4p 60g MTB TR 33048,Mini Doraditas ,TR,60.0,4.0,mini doradit,22
947,33053,Leche Gansito Choc Expendio 200ml MLA 33053,Leche Gansito Choc Expendio ,MLA,,,lech gansit choc expendi,22
948,33054,Bimbollos Extra 6p 480g Prom MTA BIM 33054,Bimbollos Extra ,BIM,480.0,6.0,bimboll extra,22
949,33068,Tortilla Granos Enteros 10p 275g TR 33068,Tortilla Granos Enteros ,TR,275.0,10.0,tortill gran enter,22
950,33074,Agua Ciel Toronja 600ml Prom CC 33074,Agua Ciel Toronja ,CC,,,agu ciel toronj,22
951,33114,Plativolos 10p 92g CU MLA 33114,Plativolos ,MLA,92.0,10.0,plativol,22
952,33175,Submarinos Zarzamoras Crema 114g MLA 33175,Submarinos Zarzamoras Crema ,MLA,114.0,,submarin zarzamor crem,22
953,33185,Salmas Duo 36g CJM SAN 33185,Salmas Duo ,SAN,36.0,,salm duo,22
954,33188,Tortillas de Harina SP 18p 630g DH 33188,Tortillas de Harina SP ,DH,630.0,18.0,tortill harin sp,22
955,33189,Panera Donas Azucar 12p 630g BIM 33189,Panera Donas Azucar ,BIM,630.0,12.0,paner don azuc,22
956,33190,Charola Donita Espolv 15p 787 5g BIM 33190,Charola Donita Espolv ,BIM,5.0,15.0,charol donit espolv,22
957,33191,Charola Mantecadas 10p 625g BIM 33191,Charola Mantecadas ,BIM,625.0,10.0,charol mantec,22
958,33192,Tortilla Harina FSL 11p 286g MTA DH 33192,Tortilla Harina FSL ,DH,286.0,11.0,tortill harin fsl,22
959,33196,Tortilla Harina FSL SP 11p 286g DH 33196,Tortilla Harina FSL SP ,DH,286.0,11.0,tortill harin fsl sp,22
960,33198,Bollo Angus McDonalds 40p 2880g BIM 33198,Bollo Angus McDonalds ,BIM,2880.0,40.0,boll angus mcdonalds,22
961,33204,Triki Trake Choc Tub 20p 174g SP MLA 33204,Triki Trake Choc Tub ,MLA,174.0,20.0,triki trak choc tub,22
962,33205,Triki Trake Choc Tub 20p 174g SP MTB MLA 33205,Triki Trake Choc Tub ,MLA,174.0,20.0,triki trak choc tub,22
963,33207,Lors Snack 75g MLA 33207,Lors Snack ,MLA,75.0,,lors snack,22
964,33208,Lors Snack 75g MTB MLA 33208,Lors Snack ,MLA,75.0,,lors snack,22
965,33241,Dutch Country Avena 400g WON 33241,Dutch Country Avena ,WON,400.0,,dutch country aven,22
966,33242,Dutch Country Super Pan Bco 400g WON 33242,Dutch Country Super Pan Bco ,WON,400.0,,dutch country sup pan bco,22
967,33243,Dutch Country 100pct Ajonjo 400g WON 33243,Dutch Country ,WON,400.0,,dutch country,22
968,33244,Surtido Rico 220g CU MLA 33244,Surtido Rico ,MLA,220.0,,surt ric,22
969,33245,Surtido Rico Kc 440g CU MLA 33245,Surtido Rico Kc ,MLA,440.0,,surt ric kc,22
970,33246,Surtido Rico Kc 660g CU MLA 33246,Surtido Rico Kc ,MLA,660.0,,surt ric kc,22
971,33254,Paleton Two Pack 50g LC 33254,Paleton Two Pack ,LC,50.0,,paleton two pack,22
972,33260,Panera Donas Azucar 12p 630g MTA BIM 33260,Panera Donas Azucar ,BIM,630.0,12.0,paner don azuc,22
973,33261,Charola Donita Espolv 15p 787 5g MTA BIM 33261,Charola Donita Espolv ,BIM,5.0,15.0,charol donit espolv,22
974,33262,Charola Mantecadas 10p 625g MTA BIM 33262,Charola Mantecadas ,BIM,625.0,10.0,charol mantec,22
975,33263,Charola Mantecadas 10p 625g TAB BIM 33263,Charola Mantecadas ,BIM,625.0,10.0,charol mantec,22
976,33264,Charola Nito 15p 930g BIM 33264,Charola Nito ,BIM,930.0,15.0,charol nit,22
977,33265,Charola Nito 15p 930g MTA BIM 33265,Charola Nito ,BIM,930.0,15.0,charol nit,22
978,33266,Charola Panquecitos Got 12p 840g BIM 33266,Charola Panquecitos Got ,BIM,840.0,12.0,charol panquecit got,22
979,33267,Charola Panquecitos Got 12p 840g MTA BIM 33267,Charola Panquecitos Got ,BIM,840.0,12.0,charol panquecit got,22
980,33286,Salmas Duo 36g TBE SAN 33286,Salmas Duo ,SAN,36.0,,salm duo,22
981,33292,Burrito Chicharron Sals Vde 90g CU LON 33292,Burrito Chicharron Sals Vde ,LON,90.0,,burrit chicharron sals vde,22
982,33294,Burrito Des Res Salsa Roja 90g CU LON 33294,Burrito Des Res Salsa Roja ,LON,90.0,,burrit des res sals roj,22
983,33295,Burrito Asado Puerco 90g CU LON 33295,Burrito Asado Puerco ,LON,90.0,,burrit asad puerc,22
984,33297,Triki Chispas 60g MLA 33297,Triki Chispas ,MLA,60.0,,triki chisp,22
985,33298,Triki Chispas 60g MTA MLA 33298,Triki Chispas ,MLA,60.0,,triki chisp,22
986,33300,Medias Noches 10p 430g BIM 33300,Medias Noches ,BIM,430.0,10.0,medi noch,22
987,33302,Bolsa Minibimbunuelos 500g MTA BIM 33302,Bolsa Minibimbunuelos ,BIM,500.0,,bols minibimbunuel,22
988,33329,Rocks 6p 45g SP MTB MLA 33329,Rocks ,MLA,45.0,6.0,rocks,22
989,33334,Costalito Surtido Rico 1200g GBI 33334,Costalito Surtido Rico ,GBI,1200.0,,costalit surt ric,22
990,33342,Cuernito Jamon y Queso Cong 80g CU LON 33342,Cuernito Jamon y Queso Cong ,LON,80.0,,cuernit jamon ques cong,22
991,33353,Principe Crunch 8p 60g Cj MTA MLA 33353,Principe Crunch ,MLA,60.0,8.0,princip crunch,22
992,33359,Bolsita Surtido Rico 160g Tira CU GBI 33359,Bolsita Surtido Rico ,GBI,160.0,,bolsit surt ric,22
993,33366,Barri Frut Fresa 37g SP Cj CU BIM 33366,Barri Frut Fresa ,BIM,37.0,,barri frut fres,22
994,33370,Tortilla Harina 8p 220g DH 33370,Tortilla Harina ,DH,220.0,8.0,tortill harin,22
995,33381,Totopos de Maiz 850g CJM SAN 33381,Totopos de Maiz ,SAN,850.0,,totop maiz,22
996,33382,Totopos de Maiz 200g CJM SAN 33382,Totopos de Maiz ,SAN,200.0,,totop maiz,22
997,33426,Surtido Besos 375g GBI 33426,Surtido Besos ,GBI,375.0,,surt bes,22
998,33429,Surtido Mini Orejitas 375g GBI 33429,Surtido Mini Orejitas ,GBI,375.0,,surt mini orejit,22
999,33432,Tartaletas Fresa y Durazno 375g GBI 33432,Tartaletas Fresa y Durazno ,GBI,375.0,,tartalet fres durazn,22
1000,33643,Besos Nuez 375g GBI 33643,Besos Nuez ,GBI,375.0,,bes nuez,22
1001,33647,Surtido Orejitas 340g GBI 33647,Surtido Orejitas ,GBI,340.0,,surt orejit,22
1002,33648,Besos Nuez 340g GBI 33648,Besos Nuez ,GBI,340.0,,bes nuez,22
1003,33649,Chispas de Chocolate 340g GBI 33649,Chispas de Chocolate ,GBI,340.0,,chisp chocolat,22
1004,33657,Deliciosas Betunadas 180g CU LAR 33657,Deliciosas Betunadas ,LAR,180.0,,delici betun,22
1005,33663,Bran Frut Dual 48g BIM 33663,Bran Frut Dual ,BIM,48.0,,bran frut dual,22
1006,33664,Bran Frut Dual 6p 240g Cj MTA BIM 33664,Bran Frut Dual ,BIM,240.0,6.0,bran frut dual,22
1007,33671,Lors Tubo 167g MLA 33671,Lors Tubo ,MLA,167.0,,lors tub,22
1008,33672,Lors Tubo 167g MTB MLA 33672,Lors Tubo ,MLA,167.0,,lors tub,22
1009,33673,Lors Tubo 167g TAB MLA 33673,Lors Tubo ,MLA,167.0,,lors tub,22
1010,33678,Dutch Country Avena 400g MTA WON 33678,Dutch Country Avena ,WON,400.0,,dutch country aven,22
1011,33679,Dutch Country Avena 400g TAB WON 33679,Dutch Country Avena ,WON,400.0,,dutch country aven,22
1012,33680,Dutch Country 100pct Ajonjo 400g MTA WON 33680,Dutch Country ,WON,400.0,,dutch country,22
1013,33681,Dutch Country 100pct Ajonjo 400g TAB WON 33681,Dutch Country ,WON,400.0,,dutch country,22
1014,33682,Dutch Country Super Pan Bco 400g MTA WON 33682,Dutch Country Super Pan Bco ,WON,400.0,,dutch country sup pan bco,22
1015,33683,Dutch Country Super Pan Bco 400g TAB WON 33683,Dutch Country Super Pan Bco ,WON,400.0,,dutch country sup pan bco,22
1016,33687,Bolsita Besos de Nuez 280g GBI 33687,Bolsita Besos de Nuez ,GBI,280.0,,bolsit bes nuez,22
1017,33688,Bolsita Besos de Nuez 160g GBI 33688,Bolsita Besos de Nuez ,GBI,160.0,,bolsit bes nuez,22
1018,33690,Bolsita Orejitas 160g GBI 33690,Bolsita Orejitas ,GBI,160.0,,bolsit orejit,22
1019,33691,Bolsita Orejitas 260g GBI 33691,Bolsita Orejitas ,GBI,260.0,,bolsit orejit,22
1020,33693,Bolsita Teddy Bear 350g GBI 33693,Bolsita Teddy Bear ,GBI,350.0,,bolsit teddy bear,22
1021,33699,Galleta Gansito 3p 62g MLA 33699,Galleta Gansito ,MLA,62.0,3.0,gallet gansit,22
1022,33700,Galleta Gansito 3p 62g MTA MLA 33700,Galleta Gansito ,MLA,62.0,3.0,gallet gansit,22
1023,33708,Sandwichera Epix Osito 72g BIM 33708,Sandwichera Epix Osito ,BIM,72.0,,sandwicher epix osit,22
1024,33715,Bran Frut Dual 48g MTB BIM 33715,Bran Frut Dual ,BIM,48.0,,bran frut dual,22
1025,33734,Galleta Avena Chispas 8p 100g TR 33734,Galleta Avena Chispas ,TR,100.0,8.0,gallet aven chisp,22
1026,33735,Galleta Avena Chispas 8p 100g CU TR 33735,Galleta Avena Chispas ,TR,100.0,8.0,gallet aven chisp,22
1027,33736,Galleta Avena Chispas 8p 100g MTA TR 33736,Galleta Avena Chispas ,TR,100.0,8.0,gallet aven chisp,22
1028,33737,Galleta Avena Chispas 8p 100g TAB TR 33737,Galleta Avena Chispas ,TR,100.0,8.0,gallet aven chisp,22
1029,33740,Panera Donas Azucar 12p 630g TAB BIM 33740,Panera Donas Azucar ,BIM,630.0,12.0,paner don azuc,22
1030,33741,Charola Donita Espolv 15p 787 5g TAB BIM 33741,Charola Donita Espolv ,BIM,5.0,15.0,charol donit espolv,22
1031,33742,Charola Nito 15p 930g TAB BIM 33742,Charola Nito ,BIM,930.0,15.0,charol nit,22
1032,33743,Charola Panquecitos Got 12p 840g TAB BIM 33743,Charola Panquecitos Got ,BIM,840.0,12.0,charol panquecit got,22
1033,33763,Galleta Gansito 3p 62g Tira CU MLA 33763,Galleta Gansito ,MLA,62.0,3.0,gallet gansit,22
1034,33768,Salmas 18p 108g CJM SAN 33768,Salmas ,SAN,108.0,18.0,salm,22
1035,33769,Salmas Dispenser 20p 360g CJM SAN 33769,Salmas Dispenser ,SAN,360.0,20.0,salm dispens,22
1036,33773,Deliciosas Escolar 25g CU LAR 33773,Deliciosas Escolar ,LAR,25.0,,delici escol,22
1037,33779,Marias Escolar 24g CU LAR 33779,Marias Escolar ,LAR,24.0,,mari escol,22
1038,33794,Salmas 12g CJM SAN 33794,Salmas ,SAN,12.0,,salm,22
1039,33822,Triki Chispas 5p 60g Tira CU MLA 33822,Triki Chispas ,MLA,60.0,5.0,triki chisp,22
1040,33841,Triki Chispas 60g CU MLA 33841,Triki Chispas ,MLA,60.0,,triki chisp,22
1041,33842,Galleta Gansito 3p 62g CU MLA 33842,Galleta Gansito ,MLA,62.0,3.0,gallet gansit,22
1042,33845,Max Two Pack Elote Mango 2p 25g VER 33845,Max Two Pack Elote Mango ,VER,25.0,2.0,max two pack elot mang,22
1043,33853,Surtido Fina Variedad 200g CU GBI 33853,Surtido Fina Variedad ,GBI,200.0,,surt fin varied,22
1044,33862,Choco Roles Fresa 3X10 Prom MLA 33862,Choco Roles Fresa ,MLA,,,choc rol fres,22
1045,33863,Choco Roles Fresa 3X10 Prom MTB MLA 33863,Choco Roles Fresa ,MLA,,,choc rol fres,22
1046,33866,Rollo Fresa 20pct mas 2p 80g MTB MLA 33866,Rollo Fresa ,MLA,80.0,2.0,roll fres,22
1047,33871,Principe Crunch 8p 60g CU MLA 33871,Principe Crunch ,MLA,60.0,8.0,princip crunch,22
1048,33872,Principe Crunch 8p 60g MTA MLA 33872,Principe Crunch ,MLA,60.0,8.0,princip crunch,22
1049,33875,Lapicera Carton Distroller ABC 100g GBI 33875,Lapicera Carton Distroller ABC ,GBI,100.0,,lapicer carton distroll abc,22
1050,33879,Chocochispas 5p 80g Tira MTA LAR 33879,Chocochispas ,LAR,80.0,5.0,chocochisp,22
1051,33889,Bolsita Circus 25g GBI 33889,Bolsita Circus ,GBI,25.0,,bolsit circus,22
1052,33902,Hot Nuts Multintenso 50g BAR 33902,Hot Nuts Multintenso ,BAR,50.0,,hot nuts multintens,22
1053,33909,Galleta Avena Escolar 27g TR 33909,Galleta Avena Escolar ,TR,27.0,,gallet aven escol,22
1054,33912,Bran Frut Fresa Escolar 25g BIM 33912,Bran Frut Fresa Escolar ,BIM,25.0,,bran frut fres escol,22
1055,34018,Submarinos Fresa Escolar 25g MLA 34018,Submarinos Fresa Escolar ,MLA,25.0,,submarin fres escol,22
1056,34020,Submarinos Vainilla Escolar 25g MLA 34020,Submarinos Vainilla Escolar ,MLA,25.0,,submarin vainill escol,22
1057,34021,Submarinos Vainilla Escolar 25g MTB MLA 34021,Submarinos Vainilla Escolar ,MLA,25.0,,submarin vainill escol,22
1058,34025,Lonchito Clasico Juzgados 133g CU LON 34025,Lonchito Clasico Juzgados ,LON,133.0,,lonchit clasic juzg,22
1059,34044,Bigotes Chocolate 60g Prom TR 34044,Bigotes Chocolate ,TR,60.0,,bigot chocolat,22
1060,34048,Mantecadas 2p 105g Prom MTA TR 34048,Mantecadas ,TR,105.0,2.0,mantec,22
1061,34050,Tortillas Harina Burreras 6p 300g DH 34050,Tortillas Harina Burreras ,DH,300.0,6.0,tortill harin burrer,22
1062,34053,Nito 1p 62g SP BIM 34053,Nito ,BIM,62.0,1.0,nit,22
1063,34054,Nito 1p 62g SP MTB BIM 34054,Nito ,BIM,62.0,1.0,nit,22
1064,34055,Nito 1p 62g SP TAB BIM 34055,Nito ,BIM,62.0,1.0,nit,22
1065,34056,Galleta Gansito 62g SP CU MLA 34056,Galleta Gansito ,MLA,62.0,,gallet gansit,22
1066,34067,Lonchibox Prem Bco con Chile 90g LON 34067,Lonchibox Prem Bco con Chile ,LON,90.0,,lonchibox prem bco chil,22
1067,34068,Lonchibox Prem Bco sn Chile 86g LON 34068,Lonchibox Prem Bco sn Chile ,LON,86.0,,lonchibox prem bco sn chil,22
1068,34069,Lonchibox Premium Multigrano 91g LON 34069,Lonchibox Premium Multigrano ,LON,91.0,,lonchibox premium multigran,22
1069,34071,Lonchibox Premium Cuernito 80g LON 34071,Lonchibox Premium Cuernito ,LON,80.0,,lonchibox premium cuernit,22
1070,34077,Barritas Fresa Escolar 26 5g MLA 34077,Barritas Fresa Escolar ,MLA,5.0,,barrit fres escol,22
1071,34078,Barritas Fresa Escolar 26 5g MTA MLA 34078,Barritas Fresa Escolar ,MLA,5.0,,barrit fres escol,22
1072,34080,Barritas Pina Escolar 26 5g MLA 34080,Barritas Pina Escolar ,MLA,5.0,,barrit pin escol,22
1073,34081,Barritas Pina Escolar 26 5g MTA MLA 34081,Barritas Pina Escolar ,MLA,5.0,,barrit pin escol,22
1074,34083,Canelitas Escolar 20g MLA 34083,Canelitas Escolar ,MLA,20.0,,canelit escol,22
1075,34084,Canelitas Escolar 20g MTA MLA 34084,Canelitas Escolar ,MLA,20.0,,canelit escol,22
1076,34087,Triki Trakes Escolar 3p 25g MTA MLA 34087,Triki Trakes Escolar ,MLA,25.0,3.0,triki trak escol,22
1077,34089,Tortilla Hna Chihuahua 10p 535g MTA DH 34089,Tortilla Hna Chihuahua ,DH,535.0,10.0,tortill hna chihuahu,22
1078,34111,Pan Pullman con Fibra 567g MTA PUL 34111,Pan Pullman con Fibra ,PUL,567.0,,pan pullm fibr,22
1079,34118,Bolsita Mini Chips 25g GBI 34118,Bolsita Mini Chips ,GBI,25.0,,bolsit mini chips,22
1080,34122,Pan Doble Fibra Muestreo 2p 61g BIM 34122,Pan Doble Fibra Muestreo ,BIM,61.0,2.0,pan dobl fibr muestre,22
1081,34124,Fruttimania Manzana Toy Story 10g RIC 34124,Fruttimania Manzana Toy Story ,RIC,10.0,,fruttimani manzan toy story,22
1082,34178,Hot Dog 8p 340g FS MTA BIM 34178,Hot Dog ,BIM,340.0,8.0,hot dog,22
1083,34185,Panquecitos Napolitanos 2p 140g BIM 34185,Panquecitos Napolitanos ,BIM,140.0,2.0,panquecit napolitan,22
1084,34187,Salma Dispenser 43p 516g CJM SAN 34187,Salma Dispenser ,SAN,516.0,43.0,salm dispens,22
1085,34195,Spina 43g Tira MTA MLA 34195,Spina ,MLA,43.0,,spin,22
1086,34200,Papatinas Chilix 50g BAR 34200,Papatinas Chilix ,BAR,50.0,,papatin chilix,22
1087,34204,Bimbollos 8p 450g TNB BIM 34204,Bimbollos ,BIM,450.0,8.0,bimboll,22
1088,34205,Bimbollos FS 12p 675g TNB BIM 34205,Bimbollos FS ,BIM,675.0,12.0,bimboll fs,22
1089,34206,Medias Noches 8p 340g TNB BIM 34206,Medias Noches ,BIM,340.0,8.0,medi noch,22
1090,34207,Medias Noches 10p 430g TNB BIM 34207,Medias Noches ,BIM,430.0,10.0,medi noch,22
1091,34208,Tostado 210g TNB BIM 34208,Tostado ,BIM,210.0,,tost,22
1092,34210,Super Pan Blanco 740g TNB BIM 34210,Super Pan Blanco ,BIM,740.0,,sup pan blanc,22
1093,34211,Pan Blanco 460g TNB BIM 34211,Pan Blanco ,BIM,460.0,,pan blanc,22
1094,34212,Pan Doble Fibra 640g TNB BIM 34212,Pan Doble Fibra ,BIM,640.0,,pan dobl fibr,22
1095,34213,Pan Blanco 640g TNB BIM 34213,Pan Blanco ,BIM,640.0,,pan blanc,22
1096,34215,Pan Blanco Chico 360g TNB BIM 34215,Pan Blanco Chico ,BIM,360.0,,pan blanc chic,22
1097,34225,Magnas 200g SP LAR 34225,Magnas ,LAR,200.0,,magn,22
1098,34226,Magnas 200g SP MTB LAR 34226,Magnas ,LAR,200.0,,magn,22
1099,34227,Magnas 200g SP TAB LAR 34227,Magnas ,LAR,200.0,,magn,22
1100,34255,Tostada Ondulada Tubo 30p 360g TNB MR 34255,Tostada Ondulada Tubo ,MR,360.0,30.0,tost ondul tub,22
1101,34256,Tostada Ondulada Tubo 18p 216g TNB MR 34256,Tostada Ondulada Tubo ,MR,216.0,18.0,tost ondul tub,22
1102,34257,Tostada Plana 15p 175g TNB MR 34257,Tostada Plana ,MR,175.0,15.0,tost plan,22
1103,34258,Totopo Chilaquiles 500g TNB MR 34258,Totopo Chilaquiles ,MR,500.0,,totop chilaquil,22
1104,34259,Barra Coco GV 634g MP 34259,Barra Coco GV ,MP,634.0,,barr coc gv,22
1105,34264,Bimbollos Extra 6p 480g TNB BIM 34264,Bimbollos Extra ,BIM,480.0,6.0,bimboll extra,22
1106,34292,Pan Integral 370g TNB BIM 34292,Pan Integral ,BIM,370.0,,pan integral,22
1107,34299,Tortilla Precocida 20p 500g MTA TR 34299,Tortilla Precocida ,TR,500.0,20.0,tortill precoc,22
1108,34301,Tortilla Hna 100pct Int 10p 275g WON 34301,Tortilla Hna ,WON,275.0,10.0,tortill hna,22
1109,34302,Tortilla Hna 100pct Int 10p 275g MTA WON 34302,Tortilla Hna ,WON,275.0,10.0,tortill hna,22
1110,34326,Galleta Gansito 20p 1240g MLA 34326,Galleta Gansito ,MLA,1240.0,20.0,gallet gansit,22
1111,34327,Mantecadas Chocolate 8p 250g ME BIM 34327,Mantecadas Chocolate ,BIM,250.0,8.0,mantec chocolat,22
1112,34328,Mantecadas Chocolate 8p 250g ME MTA BIM 34328,Mantecadas Chocolate ,BIM,250.0,8.0,mantec chocolat,22
1113,34333,Galleta Gansito 3p 62g CC CU MLA 34333,Galleta Gansito ,MLA,62.0,3.0,gallet gansit,22
1114,34337,Galleta Gansito 3p 62g CC Tira CU MLA 34337,Galleta Gansito ,MLA,62.0,3.0,gallet gansit,22
1115,34348,Principe Mix 20p 1724g MLA 34348,Principe Mix ,MLA,1724.0,20.0,princip mix,22
1116,34355,Tostachos Queso 70g BAR 34355,Tostachos Queso ,BAR,70.0,,tostach ques,22
1117,34370,Duo MGNuez 34g mas MGLin32g Tira MTA BIM 34370,Duo MGNuez ,BIM,34.0,,duo mgnuez,22
1118,34373,Bollos Carls Jr 5in 1350g MTA SL 34373,Bollos Carls Jr ,SL,1350.0,,boll carls jr,22
1119,34389,Kranky Barra Choc Arroz Inflado 38g RIC 34389,Kranky Barra Choc Arroz Inflado ,RIC,38.0,,kranky barr choc arroz inflad,22
1120,34403,Tartina Zarzamora 2p 26g TR 34403,Tartina Zarzamora ,TR,26.0,2.0,tartin zarzamor,22
1121,34425,Pachoncitos Degustacion 70g TR 34425,Pachoncitos Degustacion ,TR,70.0,,pachoncit degustacion,22
1122,34426,Duo MGNuez 34g mas MGLin32g BIM 34426,Duo MGNuez ,BIM,34.0,,duo mgnuez,22
1123,34427,Duo MGNuez 34g mas MGLin32g MTA BIM 34427,Duo MGNuez ,BIM,34.0,,duo mgnuez,22
1124,34429,Doraditas 110g Prom TR 34429,Doraditas ,TR,110.0,,doradit,22
1125,34430,Doraditas 110g Prom MTA TR 34430,Doraditas ,TR,110.0,,doradit,22
1126,34433,Tortilla Harina Mty 12p 258g MTA DH 34433,Tortilla Harina Mty ,DH,258.0,12.0,tortill harin mty,22
1127,34439,Fruttimania Durazno Princesas 8g RIC 34439,Fruttimania Durazno Princesas ,RIC,8.0,,fruttimani durazn princes,22
1128,34440,Fruttimania Durazno Toy Story 8g RIC 34440,Fruttimania Durazno Toy Story ,RIC,8.0,,fruttimani durazn toy story,22
1129,34452,Pan Blanco Mi Marca 567g MTA MP 34452,Pan Blanco Mi Marca ,MP,567.0,,pan blanc marc,22
1130,34468,Pan Deli Avena 6p 440g BIM 34468,Pan Deli Avena ,BIM,440.0,6.0,pan deli aven,22
1131,34469,Pan Deli Avena 6p 440g MTA BIM 34469,Pan Deli Avena ,BIM,440.0,6.0,pan deli aven,22
1132,34486,Duo Polvoron 130g Prom TR 34486,Duo Polvoron ,TR,130.0,,duo polvoron,22
1133,34487,Duo Polvoron 130g Prom MTA TR 34487,Duo Polvoron ,TR,130.0,,duo polvoron,22
1134,34495,Flow Pack Surtido Fina Variedad 200g GBI 34495,Flow Pack Surtido Fina Variedad ,GBI,200.0,,flow pack surt fin varied,22
1135,34542,Sponch Fresa 6p 90g MTB MLA 34542,Sponch Fresa ,MLA,90.0,6.0,sponch fres,22
1136,34546,Chocotorro Fresa 1p 50g TAB MLA 34546,Chocotorro Fresa ,MLA,50.0,1.0,chocotorr fres,22
1137,34547,Suavicremas Fresa 158g MLA 34547,Suavicremas Fresa ,MLA,158.0,,suavicrem fres,22
1138,34548,Suavicremas Fresa 158g MTA MLA 34548,Suavicremas Fresa ,MLA,158.0,,suavicrem fres,22
